25,16,60
Resist,719.639999999995,168.7600000000062,40.0,-24.0,55,55,0
Resist,620.8399999999987,381.240000000002,4.0,-14.0,55,55,0
Resist,459.48000000001053,192.2000000000046,-3.0,23.0,55,55,0
Resist,334.0799999999973,390.2399999999985,69.0,11.0,55,55,0
Resist,455.92000000000064,281.1200000000031,32.0,-16.0,55,55,0
Resist,408.91999999999825,196.27999999999787,-52.0,20.0,55,55,0
Resist,322.00000000000983,349.9999999999993,-49.0,22.0,55,55,0
Resist,113.19999999998412,295.1200000000039,36.0,-3.0,55,55,0
Resist,456.39999999999685,73.40000000000336,-30.0,-32.0,55,55,0
Resist,468.80000000000115,287.44000000000153,57.0,28.0,55,55,0
Resist,491.7999999999987,251.8400000000022,12.0,38.0,55,55,0
SickWithSymptoms,335.9200000000005,129.71999999999895,26.0,-7.0,55,55,574
SickWithSymptoms,634.1200000000127,217.47999999999513,-4.0,-17.0,55,55,223
SickWithoutSymptoms,393.79999999999905,348.9200000000052,-19.0,4.0,55,55,58
SickWithoutSymptoms,299.87999999999977,165.76000000000687,-23.0,-58.0,55,55,134
SickWithSymptoms,435.83999999999685,302.6000000000006,-7.0,46.0,55,55,196
SickWithoutSymptoms,350.4400000000043,247.5999999999981,-7.0,-29.0,55,55,460
SickWithSymptoms,312.83999999999884,293.079999999998,72.0,19.0,55,55,456
Healthy,404.7600000000006,301.12000000000086,71.0,-16.0,46,12,0
SickWithoutSymptoms,20.079999999995714,336.9600000000019,-55.0,21.0,55,55,368
SickWithoutSymptoms,302.32000000000676,157.6400000000023,-73.0,2.0,55,55,366
SickWithoutSymptoms,246.24000000000115,320.23999999999955,53.0,-37.0,55,55,236
SickWithoutSymptoms,124.64000000000149,302.640000000002,-62.0,6.0,55,55,490
SickWithoutSymptoms,456.92000000000724,257.8800000000001,48.0,-8.0,55,55,340
SickWithSymptoms,209.2799999999991,263.5599999999999,11.0,32.0,55,55,365
SickWithoutSymptoms,592.4400000000004,360.83999999999907,38.0,58.0,55,55,369
SickWithSymptoms,410.84000000000015,402.63999999999896,47.0,-29.0,55,55,395
Healthy,407.6799999999987,81.4399999999957,29.0,34.0,44,55,0
SickWithoutSymptoms,703.360000000005,235.12000000000097,45.0,-17.0,55,55,581
SickWithoutSymptoms,211.91999999999825,20.31999999999843,-38.0,-17.0,55,55,488
SickWithSymptoms,246.0799999999987,349.23999999999864,73.0,-4.0,55,55,385
SickWithSymptoms,417.75999999999897,189.04000000000062,-62.0,-1.0,55,55,447
SickWithSymptoms,340.91999999999973,9.240000000001103,-10.0,-10.0,55,55,304
SickWithoutSymptoms,606.9199999999919,180.87999999999798,-41.0,-32.0,55,55,356
SickWithSymptoms,20.2400000000001,120.84000000000043,-42.0,-48.0,55,55,378
SickWithSymptoms,544.1600000000019,451.08000000000044,-14.0,64.0,55,55,416
SickWithSymptoms,441.0799999999954,78.76000000000013,-30.0,7.0,55,55,315
SickWithSymptoms,637.3599999999992,169.07999999999933,48.0,48.0,55,55,558
Healthy,135.03999999999988,466.1600000000013,-47.0,31.0,55,55,0
SickWithoutSymptoms,670.039999999999,81.68000000000092,26.0,-67.0,55,55,357
SickWithSymptoms,129.7199999999997,299.9999999999998,-27.0,46.0,55,55,484
Healthy,563.2800000000018,410.2400000000018,27.0,28.0,9,51,0
SickWithSymptoms,643.8400000000056,443.39999999999964,61.0,-15.0,55,55,429
Healthy,531.559999999998,448.55999999999665,71.0,-4.0,43,55,0
Healthy,737.200000000002,75.3199999999996,10.0,-9.0,55,55,0
SickWithSymptoms,282.16000000000145,323.11999999999966,-5.0,-60.0,55,55,503
SickWithSymptoms,476.7599999999986,404.079999999998,19.0,62.0,55,55,628
SickWithoutSymptoms,45.68000000000025,202.67999999999984,11.0,-49.0,55,55,584
SickWithoutSymptoms,461.2800000000041,166.63999999999965,-67.0,4.0,55,55,551
Healthy,8.440000000000092,17.200000000000074,-18.0,-50.0,55,55,0
SickWithoutSymptoms,92.87999999999988,246.4800000000006,27.0,-33.0,55,55,564
Healthy,479.0,281.1999999999989,0.0,-59.0,30,45,0
SickWithSymptoms,43.520000000000024,268.3600000000004,16.0,63.0,55,55,659
SickWithSymptoms,695.0399999999995,286.7600000000009,30.0,-10.0,55,55,543
Healthy,328.44000000000085,419.59999999999957,-19.0,-45.0,55,5,0
SickWithoutSymptoms,325.4,443.9200000000003,-73.0,6.0,55,55,550
Healthy,164.04000000000042,77.52000000000002,27.0,51.0,55,55,0
Healthy,559.4400000000014,5.200000000000002,-64.0,5.0,55,55,0
Healthy,421.39999999999975,466.87999999999965,-51.0,21.0,55,55,0
Healthy,376.68000000000006,435.27999999999975,-22.0,-62.0,41,41,0
Healthy,21.759999999999998,249.72000000000003,68.0,21.0,47,47,0
Healthy,552.0799999999999,467.67999999999995,1.0,-29.0,53,55,0
