30,20,80
Resist,529.7600000000097,490.08000000000646,-53.0,38.0,55,55,0
Resist,359.03999999999655,69.00000000000321,-66.0,13.0,55,55,0
Resist,366.5199999999896,394.7599999999939,55.0,27.0,55,55,0
Resist,811.0399999999948,237.00000000000202,29.0,52.0,55,55,0
Resist,416.4799999999972,172.43999999999622,-25.0,-43.0,55,55,0
Resist,567.3200000000005,341.1199999999993,67.0,-14.0,55,55,0
Resist,254.88000000000443,200.11999999999034,3.0,-50.0,55,55,0
Resist,333.8400000000018,127.35999999999832,-56.0,-30.0,55,55,0
Resist,245.67999999999626,430.5200000000035,-46.0,53.0,55,55,0
SickWithoutSymptoms,756.4800000000063,402.5999999999985,28.0,-2.0,55,55,114
Resist,395.3599999999995,270.2799999999943,-42.0,13.0,55,55,0
Resist,693.4000000000028,103.71999999999781,-8.0,66.0,55,55,0
Resist,153.95999999999992,576.5599999999945,6.0,40.0,55,55,0
SickWithSymptoms,20.280000000006495,56.8000000000004,-34.0,19.0,55,55,135
SickWithoutSymptoms,342.7199999999847,516.3199999999952,-33.0,50.0,55,55,63
Resist,757.8800000000012,402.19999999999374,71.0,-18.0,55,55,0
Resist,358.319999999991,56.440000000000204,70.0,3.0,55,55,0
Healthy,70.8800000000068,55.35999999999713,23.0,28.0,7,55,0
Resist,611.7999999999985,22.639999999998537,-2.0,-7.0,55,55,0
Resist,427.32000000000016,100.31999999999847,66.0,3.0,55,55,0
SickWithoutSymptoms,724.7599999999901,290.96000000000396,72.0,6.0,55,55,25
Resist,795.4400000000144,349.79999999999717,73.0,-9.0,55,55,0
SickWithSymptoms,616.6800000000044,333.1599999999946,-19.0,14.0,55,55,335
SickWithSymptoms,646.8000000000031,520.8399999999978,-4.0,35.0,55,55,605
Resist,421.28,310.2799999999981,11.0,-25.0,55,55,0
SickWithoutSymptoms,357.67999999999796,182.00000000000077,-74.0,-2.0,55,55,61
Resist,422.5200000000007,433.4000000000051,-21.0,18.0,55,55,0
Healthy,567.0399999999972,292.76000000000164,14.0,14.0,55,55,0
SickWithoutSymptoms,228.44000000000295,505.48000000000815,-27.0,-20.0,55,55,161
Healthy,290.84000000000157,248.80000000000513,-1.0,-49.0,55,53,0
SickWithoutSymptoms,107.0799999999852,348.48000000000013,-45.0,37.0,55,55,273
SickWithSymptoms,684.000000000002,33.07999999999718,-8.0,13.0,55,55,328
SickWithSymptoms,800.4000000000021,391.16000000000025,41.0,-6.0,55,55,271
SickWithoutSymptoms,621.7199999999937,163.2800000000005,60.0,40.0,55,55,248
SickWithoutSymptoms,176.7600000000085,374.0000000000134,-57.0,-41.0,55,55,225
SickWithSymptoms,470.9999999999997,225.07999999999967,-70.0,-21.0,55,55,189
SickWithoutSymptoms,381.31999999999647,286.9200000000053,-36.0,-7.0,55,55,144
SickWithoutSymptoms,325.43999999999846,440.279999999995,51.0,29.0,55,55,281
SickWithoutSymptoms,319.9999999999976,200.60000000000176,-53.0,-22.0,55,55,338
SickWithSymptoms,476.5199999999994,289.23999999999853,70.0,7.0,55,55,399
SickWithSymptoms,371.6800000000046,26.400000000000432,-65.0,-16.0,55,55,487
SickWithSymptoms,277.72000000000753,107.31999999999991,-36.0,-26.0,55,55,314
SickWithSymptoms,853.1600000000026,560.5200000000044,59.0,43.0,55,55,423
SickWithoutSymptoms,728.559999999997,448.08000000000203,48.0,47.0,55,55,369
SickWithoutSymptoms,152.59999999999957,230.7599999999996,-67.0,-28.0,55,55,532
SickWithoutSymptoms,178.9199999999954,112.319999999993,-18.0,-43.0,55,55,322
Healthy,116.84000000000066,467.84000000000776,-28.0,-41.0,55,29,0
SickWithSymptoms,580.1199999999992,206.0800000000037,63.0,26.0,55,55,384
SickWithSymptoms,232.12000000000052,279.19999999999874,-11.0,-17.0,55,55,514
SickWithoutSymptoms,581.1200000000074,192.63999999999882,-60.0,-37.0,55,55,417
SickWithoutSymptoms,880.4799999999998,562.2399999999999,-10.0,-0.0,55,55,470
Healthy,430.1599999999977,8.200000000000019,-13.0,-48.0,55,55,0
Healthy,168.83999999999904,330.5600000000004,-65.0,-14.0,55,18,0
SickWithoutSymptoms,446.1199999999966,420.7199999999949,-52.0,-50.0,55,55,498
SickWithSymptoms,607.8800000000051,143.39999999999964,4.0,-71.0,55,55,480
SickWithoutSymptoms,815.2000000000013,502.63999999999726,-20.0,23.0,55,55,392
Healthy,162.88000000000022,195.27999999999898,-54.0,2.0,55,44,0
Healthy,128.79999999999978,334.6400000000008,42.0,2.0,55,32,0
Healthy,148.99999999999918,449.880000000001,-27.0,-39.0,55,10,0
Healthy,362.0799999999991,70.84000000000016,44.0,13.0,45,55,0
Healthy,141.3199999999993,3.679999999999923,-49.0,-36.0,55,55,0
SickWithoutSymptoms,127.88000000000176,465.1999999999998,-71.0,-21.0,55,55,504
Healthy,422.51999999999873,514.3600000000023,25.0,-4.0,55,55,0
SickWithoutSymptoms,185.63999999999942,261.1199999999997,-28.0,51.0,55,55,572
SickWithoutSymptoms,140.32000000000022,266.7600000000006,-43.0,17.0,55,55,659
Healthy,868.8399999999974,83.91999999999996,-28.0,-20.0,55,55,0
Healthy,857.3200000000043,373.67999999999955,2.0,-52.0,54,55,0
SickWithSymptoms,385.1600000000013,427.5600000000017,46.0,-37.0,55,55,582
Healthy,753.8399999999983,52.399999999999565,-37.0,-45.0,42,55,0
Healthy,93.35999999999989,263.52000000000004,13.0,44.0,55,50,0
Healthy,24.960000000000058,447.0400000000001,-22.0,-50.0,55,55,0
Healthy,795.3599999999982,437.03999999999945,-72.0,5.0,44,52,0
Healthy,857.0800000000035,35.88,58.0,13.0,55,55,0
Healthy,93.07999999999987,109.16000000000001,-11.0,73.0,55,55,0
SickWithSymptoms,769.3599999999985,32.879999999999974,62.0,26.0,55,55,493
Healthy,768.7200000000009,79.52000000000002,-66.0,-31.0,44,55,0
Healthy,834.4799999999998,11.040000000000008,22.0,6.0,55,55,0
Healthy,854.5199999999998,33.83999999999999,41.0,47.0,55,55,0
Healthy,767.6399999999999,580.6400000000001,63.0,-7.0,55,55,0
Healthy,625.8399999999999,3.8400000000000003,-59.0,16.0,55,55,0
Healthy,889.12,304.52,-22.0,-37.0,55,55,0
