30,20,70
Healthy,687.7600000000019,456.60000000000144,59.0,-5.0,55,55,0
Healthy,651.5599999999974,90.55999999999975,-11.0,54.0,55,55,0
Healthy,468.75999999999533,464.44000000000125,-61.0,26.0,55,55,0
Healthy,972.3199999999974,621.6000000000013,63.0,0.0,55,55,0
Healthy,534.7599999999996,7.119999999999893,-34.0,-16.0,55,55,0
Healthy,436.599999999999,623.1600000000003,63.0,-33.0,55,55,0
Healthy,616.5200000000036,437.3599999999971,68.0,-1.0,55,55,0
Healthy,979.8799999999953,448.5200000000006,7.0,-2.0,55,55,0
Healthy,432.43999999999807,182.23999999999984,46.0,36.0,55,55,0
Healthy,1030.2399999999964,171.67999999999958,-4.0,-38.0,55,55,0
Healthy,370.5999999999999,45.6000000000001,15.0,72.0,55,55,0
Healthy,482.6000000000012,565.8400000000028,35.0,-29.0,55,55,0
Healthy,527.0799999999979,598.2799999999995,-68.0,-13.0,55,55,0
Healthy,474.3200000000035,155.1200000000014,43.0,-32.0,55,55,0
Healthy,852.1200000000043,151.47999999999925,53.0,-38.0,55,55,0
Healthy,655.7199999999988,182.35999999999996,-27.0,14.0,55,55,0
Resist,10.999999999999893,594.7199999999987,23.0,64.0,55,55,0
Healthy,199.72,197.72000000000008,43.0,-17.0,55,55,0
Healthy,180.16000000000022,283.84000000000304,44.0,1.0,55,55,0
Healthy,21.19999999999944,353.3599999999992,-35.0,-31.0,55,55,0
Healthy,688.3200000000035,501.87999999999636,43.0,32.0,55,55,0
Resist,973.0799999999996,139.31999999999923,72.0,8.0,55,55,0
Healthy,600.3599999999958,274.3200000000007,-11.0,28.0,55,55,0
Healthy,318.680000000001,512.6399999999983,2.0,-64.0,55,55,0
Healthy,619.1200000000002,231.52000000000078,48.0,3.0,55,55,0
Healthy,816.0000000000011,381.9199999999997,-70.0,-17.0,55,55,0
Healthy,695.8799999999975,50.44000000000103,42.0,26.0,55,55,0
Healthy,131.96000000000032,379.3999999999983,-61.0,35.0,55,55,0
Healthy,328.52000000000027,432.3600000000003,53.0,-6.0,55,55,0
Healthy,236.24000000000152,202.72000000000048,-4.0,-7.0,55,55,0
Resist,218.64000000000016,502.28000000000253,1.0,67.0,55,55,0
Healthy,615.0400000000004,431.43999999999835,-39.0,41.0,55,55,0
Healthy,645.0399999999993,343.47999999999905,-24.0,-68.0,55,55,0
Healthy,441.2400000000008,614.4799999999976,-24.0,42.0,55,55,0
Healthy,848.4399999999985,411.7199999999998,51.0,-12.0,55,55,0
Healthy,335.40000000000197,66.28000000000065,45.0,-43.0,55,55,0
Healthy,403.16,193.19999999999877,-21.0,40.0,55,55,0
Healthy,767.8400000000012,597.3599999999958,-29.0,-11.0,55,55,0
Healthy,640.560000000002,323.320000000002,34.0,-7.0,55,55,0
Healthy,317.55999999999995,498.59999999999707,-41.0,-10.0,55,55,0
Resist,300.4800000000002,520.7600000000009,57.0,-6.0,55,55,0
Healthy,816.7200000000039,121.16000000000003,68.0,-11.0,55,55,0
Healthy,932.559999999998,322.1599999999993,-21.0,4.0,55,55,0
Healthy,197.67999999999935,89.96000000000097,2.0,-71.0,55,55,0
Healthy,814.5600000000036,418.960000000002,-51.0,29.0,55,55,0
Healthy,371.71999999999906,302.1200000000022,33.0,48.0,55,55,0
Healthy,606.5200000000013,267.15999999999997,63.0,-26.0,55,55,0
Healthy,790.0800000000022,177.87999999999872,-43.0,-28.0,55,55,0
Healthy,389.0000000000023,234.4000000000006,65.0,10.0,55,55,0
Healthy,697.6399999999988,237.23999999999904,21.0,-44.0,55,55,0
Healthy,212.51999999999933,265.47999999999996,48.0,22.0,55,55,0
Healthy,320.52000000000385,428.5200000000027,-7.0,43.0,55,55,0
Healthy,97.47999999999996,191.1999999999985,7.0,-45.0,55,55,0
Healthy,148.1200000000003,45.60000000000036,-67.0,-10.0,55,55,0
Healthy,747.4799999999963,141.5599999999998,22.0,4.0,55,55,0
Healthy,327.32000000000187,333.68,-32.0,42.0,55,55,0
Healthy,337.76000000000477,154.9999999999999,-71.0,0.0,55,55,0
Healthy,622.0800000000027,27.760000000000094,-43.0,59.0,55,55,0
Resist,226.3199999999998,226.68000000000012,-2.0,52.0,55,55,0
Healthy,554.1600000000009,382.6399999999994,9.0,6.0,55,55,0
Healthy,810.3999999999987,543.5199999999982,-25.0,30.0,55,55,0
Healthy,212.6000000000002,625.3199999999995,63.0,39.0,55,54,0
Healthy,999.5600000000062,67.83999999999956,11.0,68.0,55,55,0
Healthy,524.2399999999961,582.9999999999978,-49.0,-15.0,55,55,0
Healthy,102.91999999999996,381.11999999999944,-1.0,63.0,55,55,0
Healthy,596.6800000000009,605.2000000000018,34.0,51.0,55,55,0
Healthy,181.03999999999982,38.319999999999965,73.0,-16.0,55,55,0
SickWithoutSymptoms,268.1200000000005,631.5599999999985,-69.0,1.0,55,55,550
SickWithoutSymptoms,1146.9600000000005,114.79999999999988,-41.0,-41.0,55,55,587
Healthy,1114.4800000000032,134.67999999999992,-59.0,31.0,55,23,0
Healthy,103.99999999999986,14.000000000000009,15.0,14.0,55,55,0
Healthy,2.280000000000001,309.84000000000026,3.0,-16.0,55,55,0
Healthy,1065.039999999999,6.240000000000002,27.0,12.0,55,55,0
Healthy,1138.4400000000005,13.44,-52.0,48.0,55,55,0
Healthy,802.64,0.84,66.0,21.0,55,55,0
