25,16,60
SickWithSymptoms,296.15999999999974,330.08000000000675,47.0,36.0,75,75,202
SickWithoutSymptoms,558.4400000000096,313.8400000000017,7.0,37.0,75,75,154
SickWithoutSymptoms,580.1200000000018,75.91999999999379,45.0,-40.0,75,75,171
SickWithSymptoms,140.2400000000071,157.00000000000128,16.0,-26.0,75,75,60
SickWithoutSymptoms,199.0800000000047,208.64000000000112,40.0,-6.0,75,75,310
SickWithSymptoms,206.5600000000078,83.99999999999984,-34.0,35.0,75,75,289
SickWithSymptoms,462.08000000001255,183.6399999999978,-41.0,-17.0,75,75,80
Resist,482.04000000000246,230.0400000000018,17.0,45.0,75,75,0
SickWithSymptoms,262.0799999999961,30.800000000005554,-45.0,-26.0,75,75,432
SickWithSymptoms,451.4400000000069,244.4800000000007,-3.0,25.0,75,75,441
SickWithoutSymptoms,447.240000000008,106.92000000000183,20.0,-53.0,75,75,390
SickWithoutSymptoms,236.3200000000013,272.1600000000002,-8.0,-14.0,75,75,325
SickWithoutSymptoms,503.9600000000009,250.39999999999935,23.0,20.0,75,75,174
Healthy,467.8800000000128,328.8399999999968,-30.0,15.0,75,75,0
SickWithoutSymptoms,403.44000000000545,384.87999999999613,-24.0,49.0,75,75,201
SickWithSymptoms,262.8399999999999,187.12000000000012,30.0,-7.0,75,75,294
SickWithSymptoms,269.9599999999984,69.1599999999973,-29.0,-42.0,75,75,377
SickWithoutSymptoms,68.599999999999,171.55999999999963,-47.0,-4.0,75,75,430
SickWithSymptoms,152.19999999999874,8.879999999998574,24.0,-16.0,75,75,520
SickWithoutSymptoms,205.87999999999914,150.9200000000016,33.0,1.0,75,75,136
SickWithoutSymptoms,513.2400000000001,239.99999999999972,-14.0,41.0,75,75,321
SickWithSymptoms,177.84000000000066,5.760000000000133,-22.0,-25.0,75,75,239
Healthy,357.5999999999996,192.35999999999808,-4.0,-48.0,44,75,0
SickWithoutSymptoms,113.08000000000033,204.1199999999979,46.0,12.0,75,75,548
SickWithSymptoms,18.43999999999986,131.99999999999937,-0.0,-28.0,75,75,520
SickWithoutSymptoms,157.0799999999989,223.9199999999994,-25.0,-37.0,75,75,454
SickWithoutSymptoms,301.15999999999934,81.8399999999998,58.0,8.0,75,75,550
Healthy,89.68000000000026,261.27999999999776,26.0,36.0,75,75,0
SickWithSymptoms,379.3999999999996,262.0800000000049,60.0,-2.0,75,75,376
SickWithoutSymptoms,235.72000000000213,23.360000000000298,-58.0,18.0,75,75,408
Healthy,320.79999999999956,205.15999999999838,14.0,-11.0,71,75,0
SickWithoutSymptoms,237.99999999999994,308.3199999999995,15.0,57.0,75,75,532
SickWithSymptoms,325.2399999999988,10.440000000000104,55.0,-24.0,75,75,421
Healthy,120.2399999999986,286.6799999999961,-12.0,-9.0,75,75,0
SickWithSymptoms,331.64000000000146,157.32000000000073,-44.0,-22.0,75,75,450
SickWithSymptoms,191.6800000000003,135.00000000000009,-17.0,55.0,75,75,617
Healthy,409.480000000001,128.1999999999997,24.0,-52.0,75,48,0
Healthy,362.71999999999946,23.40000000000005,-53.0,-10.0,72,75,0
Healthy,72.12000000000018,111.47999999999988,-4.0,-1.0,75,75,0
Healthy,598.4399999999974,96.15999999999963,59.0,3.0,75,16,0
Healthy,183.60000000000065,226.59999999999792,17.0,-43.0,75,32,0
Healthy,69.92000000000003,52.83999999999983,13.0,33.0,75,75,0
Healthy,94.56000000000009,19.43999999999999,32.0,18.0,75,75,0
Healthy,534.199999999999,45.12000000000004,-33.0,-16.0,75,64,0
Healthy,504.79999999999956,374.3999999999994,33.0,-6.0,75,75,0
Healthy,347.83999999999975,345.11999999999995,58.0,-17.0,75,75,0
Healthy,567.8800000000006,16.599999999999998,0.0,26.0,75,46,0
Healthy,488.0400000000013,317.8400000000004,-39.0,-44.0,75,75,0
Healthy,542.1999999999986,112.80000000000004,-52.0,32.0,75,75,0
SickWithoutSymptoms,572.4400000000005,50.88000000000003,-38.0,48.0,75,75,671
Healthy,387.4399999999994,35.879999999999995,32.0,39.0,75,75,0
Healthy,337.7200000000004,17.0,4.0,25.0,59,75,0
Healthy,16.880000000000003,368.0,27.0,-50.0,75,75,0
