25,16,60
Resist,116.32000000000241,176.9999999999986,-29.0,13.0,55,55,0
Resist,619.2000000000057,153.4799999999972,-37.0,-28.0,55,55,0
SickWithoutSymptoms,483.36000000000223,171.40000000000066,66.0,4.0,55,55,468
SickWithoutSymptoms,329.24000000000234,210.03999999999863,5.0,-15.0,55,55,491
SickWithoutSymptoms,336.2800000000006,330.79999999999853,30.0,14.0,55,55,203
Resist,257.7200000000038,192.91999999999922,10.0,-56.0,55,55,0
SickWithSymptoms,492.04000000000286,194.36000000000107,-6.0,-6.0,55,55,360
Healthy,419.1199999999855,113.92000000000216,-4.0,-41.0,55,55,0
Healthy,294.23999999999955,339.479999999996,28.0,-4.0,55,2,0
SickWithoutSymptoms,344.23999999999864,185.12000000000404,42.0,-20.0,55,55,216
SickWithSymptoms,731.3599999999999,418.9999999999937,-42.0,45.0,55,55,229
SickWithoutSymptoms,146.64000000000004,156.20000000000167,-32.0,-19.0,55,55,343
Healthy,624.4799999999981,333.64000000000397,-20.0,27.0,38,55,0
SickWithSymptoms,113.68000000000015,175.39999999999964,21.0,-28.0,55,55,461
SickWithoutSymptoms,725.5600000000097,83.0800000000001,33.0,47.0,55,55,328
Healthy,461.5999999999988,220.3200000000001,-54.0,5.0,3,43,0
SickWithSymptoms,586.8400000000017,330.76000000000136,35.0,-11.0,55,55,365
Healthy,433.6799999999972,162.63999999999965,-6.0,-42.0,55,24,0
SickWithSymptoms,129.12000000000202,206.75999999999962,-25.0,1.0,55,55,426
SickWithoutSymptoms,244.52000000000132,171.7999999999991,58.0,26.0,55,55,423
SickWithoutSymptoms,690.0800000000045,243.24000000000123,-44.0,13.0,55,55,520
Healthy,647.6399999999984,405.9199999999976,48.0,-6.0,55,55,0
Healthy,515.5199999999987,403.00000000000017,23.0,25.0,55,55,0
SickWithoutSymptoms,114.59999999999943,244.00000000000176,-65.0,-10.0,55,55,501
Healthy,270.8799999999948,47.71999999999818,-29.0,-51.0,55,55,0
SickWithSymptoms,26.60000000000009,400.72000000000025,47.0,-32.0,55,55,471
Healthy,602.1999999999999,124.71999999999974,72.0,10.0,55,55,0
Healthy,251.40000000000074,389.80000000000155,3.0,-26.0,55,55,0
Healthy,571.5999999999988,237.36000000000038,63.0,-16.0,55,55,0
SickWithoutSymptoms,67.08000000000081,33.92000000000102,-6.0,-69.0,55,55,395
Healthy,440.7999999999977,274.0799999999974,-40.0,-23.0,55,55,0
SickWithoutSymptoms,656.2399999999975,167.28000000000026,-25.0,-4.0,55,55,496
Healthy,499.27999999999713,72.51999999999994,2.0,-46.0,55,55,0
SickWithSymptoms,143.39999999999904,204.39999999999975,-1.0,-12.0,55,55,711
Healthy,393.2800000000009,96.12000000000005,-60.0,32.0,55,55,0
Healthy,52.68000000000012,131.36000000000055,-43.0,-29.0,55,55,0
Healthy,600.6399999999973,251.80000000000038,-52.0,35.0,55,55,0
Healthy,488.0,119.55999999999985,0.0,49.0,55,51,0
Healthy,14.320000000000002,166.31999999999988,-7.0,-12.0,55,55,0
Healthy,8.840000000000002,299.04000000000065,5.0,-63.0,55,55,0
Healthy,402.8800000000011,408.0800000000001,4.0,-36.0,55,55,0
SickWithoutSymptoms,734.0800000000012,199.83999999999975,-4.0,-42.0,55,55,488
SickWithSymptoms,148.4000000000002,428.0000000000007,42.0,-35.0,55,55,570
Healthy,48.0,109.36000000000001,50.0,-9.0,55,55,0
Healthy,15.12,136.7999999999999,21.0,-60.0,55,55,0
Healthy,739.0399999999995,80.19999999999993,-2.0,-60.0,55,43,0
SickWithoutSymptoms,724.3999999999999,164.72000000000003,-65.0,-22.0,55,55,694
Healthy,0.0,17.0,42.0,9.0,55,55,0
